Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
250061,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
250061,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1001_ITH_ANG_XX
252860,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1001_ITH_ANG_XX
252860,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
258233,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,5
258379,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
258379,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1072_DFA_SAD_XX
260871,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1072_DFA_SAD_XX
260871,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
265241,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
265376,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
265376,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1060_DFA_SAD_XX
267682,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1060_DFA_SAD_XX
267682,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
269625,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
269735,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
269735,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1091_ITH_FEA_XX
272734,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1091_ITH_FEA_XX
272734,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
274097,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,6
274213,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
274213,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1072_DFA_DIS_XX
277306,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1072_DFA_DIS_XX
277306,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
280635,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
280718,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
280718,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_DFA_ANG_XX
283424,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_DFA_ANG_XX
283424,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
284377,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
284570,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
284570,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_DFA_FEA_XX
287263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_DFA_FEA_XX
287263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
290565,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
290715,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
290715,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1072_DFA_ANG_XX
294353,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1072_DFA_ANG_XX
294353,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
296078,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,2
296206,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
296206,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_DFA_HAP_XX
299005,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_DFA_HAP_XX
299005,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
303876,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
304030,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
304030,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1001_DFA_DIS_XX
306790,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1001_DFA_DIS_XX
306790,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
309433,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,5
309575,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
309575,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1048_DFA_HAP_XX
312174,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1048_DFA_HAP_XX
312174,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
313161,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,1
313294,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
313294,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1056_ITH_SAD_XX
315733,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1056_ITH_SAD_XX
315733,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
318345,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
318506,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
318506,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1060_ITH_DIS_XX
321718,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1060_ITH_DIS_XX
321718,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
323705,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,5
323824,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
323824,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_ITH_NEU_XX
326850,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_ITH_NEU_XX
326850,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
330476,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
330622,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
330622,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1001_ITH_NEU_XX
333887,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1001_ITH_NEU_XX
333887,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
336510,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
336660,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
336660,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1091_ITH_HAP_XX
340072,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1091_ITH_HAP_XX
340072,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
341202,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,1
341338,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
341338,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1056_ITH_NEU_XX
343591,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1056_ITH_NEU_XX
343591,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
344877,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
344991,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
344991,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1003_ITH_FEA_XX
349509,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1003_ITH_FEA_XX
349509,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
351212,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,6
351362,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
351362,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1047_ITH_ANG_XX
355134,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1047_ITH_ANG_XX
355134,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
356521,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,6
356627,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
356627,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1056_ITH_DIS_XX
359026,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1056_ITH_DIS_XX
359026,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
363684,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,2
363838,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
363838,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1019_DFA_FEA_XX
366757,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1019_DFA_FEA_XX
366757,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
368665,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
368796,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
368796,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1048_ITH_HAP_XX
372342,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1048_ITH_HAP_XX
372342,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
373676,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,1
373821,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
373821,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1013_DFA_NEU_XX
376700,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1013_DFA_NEU_XX
376700,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
381963,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
382099,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
382099,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_ITH_FEA_XX
385657,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_ITH_FEA_XX
385657,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
387353,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
387470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
387470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1048_ITH_DIS_XX
391456,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1048_ITH_DIS_XX
391456,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
393641,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,5
393788,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
393788,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1003_ITH_NEU_XX
398600,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1003_ITH_NEU_XX
398600,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
400563,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
400693,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
400693,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_ITH_DIS_XX
403825,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_ITH_DIS_XX
403825,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
405145,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,5
405304,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
405304,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1003_DFA_NEU_XX
409143,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1003_DFA_NEU_XX
409143,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
410993,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,4
411116,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
411116,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1031_ITH_HAP_XX
414555,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1031_ITH_HAP_XX
414555,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
416851,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
416981,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
416981,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1048_ITH_NEU_XX
419806,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1048_ITH_NEU_XX
419806,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
422073,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
422219,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
422219,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1001_ITH_FEA_XX
424898,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1001_ITH_FEA_XX
424898,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
429147,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,2
429217,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
429217,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1047_ITH_NEU_XX
432589,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1047_ITH_NEU_XX
432589,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
435081,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,6
435241,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
435241,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1019_DFA_SAD_XX
438040,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1019_DFA_SAD_XX
438040,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
441441,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,3
441613,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
441613,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1047_ITH_FEA_XX
444865,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1047_ITH_FEA_XX
444865,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusStart,Question Slide
447361,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,KeyboardEvent,6
447491,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,ImageStimulusEnd,Question Slide
447491,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusStart,1019_DFA_NEU_XX
449343,EyeTrackingExperiment,07/01/2019 11:38:57,Tester3,TestRandomMuted3,06/24/2019 17:15:48,VideoStimulusEnd,1019_DFA_NEU_XX
